dbmsnr,hzbnr01,mstnam02,gwgeb03,code03,gwkoerpe04,code04,gokmua05,gwtmug06,daterr07,datauf08,xrkko09,yhkko10,aufge_f,sym_ehyd,longitude,latitude
1002185,326264,"Schützen am Gebirge, Br 21",313,313 Wulkatal,100081,Gruppe Wulkatal [LRR],"127,81",0,19860101,,646703.31,444478.77,,1,16.63112313830644,47.852645061567
6002503,325985,"Obgrün, Br  5669",340,340 Feistritztal,100126,Feistritztal [LRR],"302,57",0,19740101,,597210.84,361212.17,,1,15.932747301703678,47.12087270280079
1002176,326173,"Halbturn, Br 45",310,310 Parndorfer Platte rezent,100021,Parndorfer Platte [LRR],"144,56",0,19810101,,675621.69,449296.94,,1,17.020281022409513,47.8842690716251
1002187,326280,"Neusiedl am See, Bl 137",318,318 Seewinkel,100134,Seewinkel [LRR],"116,71",0,19870101,,663598.76,450690.15,,1,16.86048907785099,47.9018050838046
1002183,326249,"Schützen am Gebirge, Bl 20",313,313 Wulkatal,100081,Gruppe Wulkatal [LRR],"128,02",0,19860101,,646300.32,444552.47,,1,16.625783080667762,47.853461091089244
3002697,326512,"Kottingburgstall, Bl 259",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"239,33","5,5",19790101,,524893.04,471106.12,,2,15.010874028839705,48.12712249254748
11002079,326538,"Mitterndorf a.d.F., Bl S4",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"187,66","4,9",19790101,,634478.91,458057.29,,2,16.47518859108463,47.979251731152836
11002080,326546,"Mitterndorf a.d.F., Bl S5",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"185,95",0,19790101,,635267.84,458552.79,,1,16.48601980772476,47.983418633880675
11002081,326553,"Unterwaltersdorf, Bl S6",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"192,3",0,19790101,,633432.16,456748.19,,1,16.460469483265285,47.96786357856551
4002516,324186,"Braunau, Br 1.5",55,055 Mattigtal,100013,Gruppe Salzach - Inn - Mattig [DBJ],"350,19","6,60",19860101,,378238.62,484576.27,,3,13.039383625385451,48.259998349263384
3002701,326603,"Langenzersdorf-Bhf., Br 263",200,200 Nördliches Tullner Feld,100026,Tullnerfeld [DUJ],"168,78",0,19790101,,623471.12,495135.03,,1,16.34705168652256,48.3164527076366
1002209,326504,"Grafenschachen, Bl 1",329,329 Stögersbachtal,100181,Gruppe Hügelland Raab Ost [LRR],"402,06",0,19880101,,606038.34,389582.54,,1,16.06215782234935,47.37327026923192
3002698,326520,"Marchegg, Bl 260",224,224 Marchfeld,100020,Marchfeld [DUJ],"141,97",0,19790101,,665768.79,492749.87,,1,16.915402548609734,48.278886985943785
11002082,326561,"Ebreichsdorf, Bl S7",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"195,23",0,19790101,,628405.48,458463.59,,1,16.394088105947283,47.98508220001825
6003370,349274,"Fluttendorf, Bl 38934",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"221,8","5,14",19930101,,592846.95,316835.32,,2,15.85628298300913,46.72308799707278
6003376,349324,"Laafeld, Bl 39331",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"203,63","7,19",19930101,,605587.29,311409.72,,2,16.02042522312789,46.67045884032223
6003374,349332,"Dietzen, Bl391163",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"214,06","7,48",19920101,,598587.58,314477.41,,2,15.930321212178532,46.70018401373589
6003379,349365,"Sicheldorf, Bl 39251",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"202,07","7,15",19930101,,607040.67,312430.26,,2,16.039874978684157,46.679182551206246
6003237,349373,"Oberstorcha, Bl  5180",331,331 Raabtal,100131,Raabtal [LRR],"297,35","5,88",19970101,,588377.8,343537.1,,2,15.808955103496984,46.964512905732484
6003386,349423,"Pridahof, Bl391531",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"214,72","5,98",19960101,,602051.15,316529.91,,2,15.9765046637199,46.717591882991016
6003384,349431,"Zelting, Bl 39218",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"209,59","4,9",19950101,,604765.37,315910.25,,2,16.011713478870025,46.71118435300981
6003387,349449,"Gosdorf, Bl 38851",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"238,89","9,08",19960101,,586780.09,318392.32,,2,15.777583896885904,46.73883292285687
6003388,349456,"Hainsdorf, Bl 38672",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"244,46","9,14",19960101,,582910.96,317725.99,,2,15.726701332423017,46.73392263930912
6003125,349472,"Reggerstätten, Bl  5121",331,331 Raabtal,100131,Raabtal [LRR],"429,65","3,58",19980101,,576290.87,369316.44,,2,15.660297269752375,47.199715630432216
6003238,349480,"Fladnitz im Raabtal, Bl  5169",331,331 Raabtal,100131,Raabtal [LRR],"303,15","8,26",19980101,,586483.56,346246.22,,2,15.785193017086312,46.98941653973075
6003132,349498,"Gleisdorf, Bl  5141",331,331 Raabtal,100131,Raabtal [LRR],"346,29","6,04",19990101,,579991.08,357679.58,,2,15.704441791105275,47.09405272360459
1002200,326413,"Winten, Bl 12",338,338 Unteres Pinkatal,100130,Pinkatal [LRR],"218,3",0,19810101,,636276.46,362475.71,,1,16.44798007566011,47.11932614467515
6003375,349282,"Kellerdorf, Bl  3937",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"203,02","7,12",19930101,,605173.59,310644.38,,2,16.014676165083376,46.66370505513206
6003371,349290,"Fluttendorf, Bl 38935",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"221,76","6,47",19930101,,594019.59,316703.44,,2,15.871561236919622,46.721558812717895
6003377,349308,"Sicheldorf, Bl 39311",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"204,67","7,42",19930101,,605379.41,312856.42,,2,16.018362265291913,46.68353266954257
1002197,326389,"Oberbildein, Br 9",338,338 Unteres Pinkatal,100130,Pinkatal [LRR],"221,07",0,19810101,,637585.36,363940.46,,1,16.465997126396292,47.13202216002378
1002203,326447,"Kulm, Br 15",338,338 Unteres Pinkatal,100130,Pinkatal [LRR],"215,17",0,19810101,,636836.37,360816.19,,1,16.4544770670948,47.104204187441226
1002205,326462,"Moschendorf, Bl 17 A",338,338 Unteres Pinkatal,100130,Pinkatal [LRR],"202,74",0,19820101,,638361.43,354758.94,,1,16.471338104502323,47.04919421813228
6003240,349506,"Hainersdorf, Bl  5679",340,340 Feistritztal,100126,Feistritztal [LRR],"289,76","3,25",19990101,,598859.56,359345.01,,2,15.95363949105895,47.10358424966839
6003389,349464,"Seibersdorf b.St.Veit , Bl 38551",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"253,31","6,94",19960101,,578811.26,317669.09,,2,15.673052221660198,46.734532896662834
1002190,326314,"Schandorf, Br 2",330,330 Tauchenbachtal,100181,Gruppe Hügelland Raab Ost [LRR],"254,2",0,19810101,,633515.58,376000.49,,1,16.41868612742671,47.241912179162796
1002196,326371,"Höll, Bl 8",338,338 Unteres Pinkatal,100130,Pinkatal [LRR],"221,12","2,95",19810101,,636041.65,364913.53,,2,16.446173170845647,47.14132814214614
1002202,326439,"Eberau, Br 14",338,338 Unteres Pinkatal,100130,Pinkatal [LRR],"214,28",0,19810101,,637619.49,361277.14,,1,16.465033154708753,47.108065198004034
3002700,326595,"Dörfles, Br 262",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"352,81",0,19790101,,605910.32,436484.3,,2,16.08241475424436,47.79503390981065
3002702,326611,"Rabensburg, Bl 264",276,276 Marchtal,100095,Gruppe Weinviertel [MAR],"153,24","3,7",19790101,,663239.26,535849.07,,2,16.908039261462893,48.667182311458944
6003382,349381,"Hummersdorf, Bl 39215",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"209,43","4,07",19950101,,603343.36,315866.41,,2,15.993103440972083,46.71122908432751
6003373,349316,"Dietzen, Bl391161",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"213,71","6,98",19930101,,599030.46,315134.8,,2,15.9363977487598,46.705962562448754
3002707,326660,"Kottingburgstall, Bl 269",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"239,55","9,1",19790101,,525384.82,471709.4,,2,15.017655956220336,48.13245272989059
10001055,326751,"Witzelsdorf, Bl 1891.1",224,224 Marchfeld,100020,Marchfeld [DUJ],"143,5","5,1",19740101,,661745.52,476067.06,,2,16.851072600838954,48.13062247354123
3002718,326777,"Amstetten, Br 280",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"263,48","8,05",19800101,,518046.68,469359.07,,2,14.91842024362214,48.11270029041918
3002719,326785,"Hausmening, Br 281",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"297,64","12,15",19800101,,510807.25,465547.16,,2,14.820210443664788,48.07969994041724
3002721,326801,"Hermannsdorf, Br 283",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"252,48",0,19800101,,521970.28,470169.04,,1,14.971344508897083,48.11925446648226
3002725,326843,"Leutzmannsdorf, Br 287",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"263,56",0,19800101,,518557.48,470361.02,,1,14.925555836249302,48.121618106540616
3002726,326850,"Mauer bei Amstetten, Br 288",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"281,16",0,19800101,,512723.23,468882.79,,1,14.846797756860413,48.10936957007305
3002727,326868,"Mauer bei Amstetten, Br 289",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"296,83","13,7",19800101,,509265.26,467409.62,,1,14.79998418915407,48.09671475940484
3002728,326876,"St.Georgen am Ybbsf., Br 290",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"259,48",0,19800101,,520712.59,471214.61,,1,14.954743675624124,48.12889511343972
3002703,326629,"Bernhardsthal, Bl 265",276,276 Marchtal,100095,Gruppe Weinviertel [MAR],"155,19","4,95",19790101,,663212.06,537928.15,,2,16.90896786674492,48.68587236840027
3002704,326637,"Bernhardsthal, Bl 266",276,276 Marchtal,100095,Gruppe Weinviertel [MAR],"155,56","2,2",19790101,,662384.86,538796.84,,2,16.898284566934922,48.694018230530205
3002709,326686,"Mannsdorf, Bl 1906.003",224,224 Marchfeld,100020,Marchfeld [DUJ],"150,23",0,19790101,,647325.87,475948.25,,1,16.65741057398354,48.13525894091771
3002712,326710,"Orth a.d.D., Bl 1900.003",224,224 Marchfeld,100020,Marchfeld [DUJ],"146,71",0,19790101,,653034.44,476296.05,,1,16.734259913127225,48.13616510719064
3002723,326827,"Kematen an der Ybbs, Br 285",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"324,83",0,19800101,,507914.73,461420.47,,1,14.780356029988608,48.043072682832396
3002724,326835,"Kröllendorf, Br 286",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"334,51",0,19800101,,509897.01,462365.23,,1,14.80718421052187,48.051235888118356
6003452,349548,"Großsteinbach, Tbl 56430",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"319,03","9,28",20020101,,593466.78,363506.68,,1,15.884411269386986,47.1426219204721
6003459,349605,"Dietmannsdorf, Tbl 51270",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"367,18","4,05",20060101,,577410.34,362469.96,,1,15.672352306365335,47.13783852756652
6003437,349654,"Neudau, Tbl 59400",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"294,42","4,75",20020101,,609238.43,369307.65,,1,16.094983798073176,47.189941775392136
6003446,349662,"Waltersdorf, Tbl 59900",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"292,86","6,03",20010101,,601955.98,367375.81,,1,15.998044108473051,47.174855365025785
6003438,349670,"Neudau, Tbl594001",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"294,82","4,97",20020101,,609230.44,369307.34,,1,16.094878257480495,47.18994153982557
6003456,349589,"Hirnsdorf, Tbl 56280",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"345,87","9,04",20010101,,589987.78,368343.42,,1,15.840611508908232,47.18713621695134
6003444,349639,"Eggendorf, Tbl 59680",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"333,17","9,18",20030101,,601811.57,379874.32,,1,16.001796471223937,47.28729145728106
3002705,326645,"Bernhardsthal-Forsth., Br 267",276,276 Marchtal,100095,Gruppe Weinviertel [MAR],"166,96","10,65",19790101,,661141.15,540654.7,,1,16.88255773636589,48.71122096065417
6003451,349563,"Großwilfersdorf, Tbl 58010",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"292,75","9,01",19990101,,603123.18,357042.54,,1,16.00874773809968,47.081573478913235
6003445,349696,"Hart, Tbl 56710",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"408,86",0,19990101,,597564.54,366329.93,,1,15.939667192200718,47.16678875560206
6003454,349522,"Leithen, Tbl 56580",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"312,48","8,05",19910101,,594442.97,362293.84,,1,15.896750745625848,47.1314262801001
6003449,349530,"Großsteinbach, Tbl 56670",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"305,33","4,47",20020101,,596118.54,361830.29,,1,15.918627274004388,47.12675879150057
3002729,326884,"Schönbichl, Br 291",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"263,56","4,55",19800101,,517154.73,468055.94,,2,14.906087185844914,48.10114254044609
3002730,326892,"Winklarn, Br 292",185,185 Ybbstal,100028,Ybbstal / Ybbser Scheibe [DUJ],"280,22",0,19800101,,513276.67,468577.16,,1,14.854150204786574,48.106523638815936
6003450,349555,"Obgrün, Tbl566701",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"303,63","8,18",20010101,,596404.27,361607.22,,1,15.922294246793406,47.124667279957684
6003455,349571,"Hirnsdorf, Tbl 56140",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"357,22","9,27",19990101,,588902.07,369854.13,,1,15.826928154510384,47.20103608638566
6003436,349647,"Unterrohr, Tbl593012",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"330,5","9,41",19980101,,606257.96,375325.09,,1,16.058450174029538,47.24499685858525
3002731,326900,"Bad Fischau, Bl 293",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"280,53","22,1",19790101,,612498.85,440347.38,,1,16.172206791011153,47.82763785501115
3002734,326934,"Blumau, Bl 296",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"250,88",0,19800101,,620795.33,450426.24,,1,16.28809150154117,47.91547574813684
3002738,326975,"Lanzenkirchen, Bl 300",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"304,94","30,9",19840101,,616289.83,432154.38,,1,16.21875990616121,47.75272219420246
3002750,327098,"Pottschach, Bl 307",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"399,09","6,45",19810101,,601261.99,425958.46,,2,16.015543051454696,47.70185155831018
3002751,327106,"Wimpassing/Pielach, Bl 308",190,190 Pielachtal,100022,Pielachtal [DUJ],"243,16","4,65",19820101,,559862.87,481348.58,,2,15.484393049793194,48.21149594142101
3002752,327114,"Mainburg, Bl 309",190,190 Pielachtal,100022,Pielachtal [DUJ],"325,64",0,19820101,,560878.31,467092.88,,1,15.492730187878777,48.0830503747347
3002753,327122,"Loosdorf, Bl 310",190,190 Pielachtal,100022,Pielachtal [DUJ],"223,6","6,85",19820101,,553352.53,480097.84,,2,15.39635570828747,48.20183460256369
3002754,327130,"Markersdorf, Bl 311",190,190 Pielachtal,100022,Pielachtal [DUJ],"250,09",0,19820101,,560657.27,478894.28,,1,15.494163406719373,48.189228417554105
3002755,327148,"Mitterau, Bl 312",190,190 Pielachtal,100022,Pielachtal [DUJ],"245,13","5,25",19820101,,560054.0,480185.47,,2,15.486531305004709,48.20098949234302
3002745,327049,"Utzenlaa, Bl 1969.001",200,200 Nördliches Tullner Feld,100026,Tullnerfeld [DUJ],"178,73",0,19800101,,595382.71,497469.55,,1,15.969530476603936,48.34661265855832
6003458,349720,"Hartmannsdorf, Tbl 58400",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"335,43","21,36",20010101,,589084.9,354097.8,,1,15.822685050485807,47.05928457373701
6003472,349803,"Altaussee, Bl   0005",155,155 Ausseer-Kainischer Becken,100042,Traun [DUJ],"713,97","4,15",20080101,,432776.76,415435.79,,2,13.768906994855778,47.637546471183306
6003473,349829,"Gussendorf, Tbl 422600",978,978 Weststeirisches Becken,100171,Gruppe TGWK Weststeirisches Becken [MUR],"298,75",1,20150101,,554230.31,327318.15,,1,15.354756243546937,46.82751724182935
6003474,349845,"Pichl-Kainisch, Bl  0007",155,155 Ausseer-Kainischer Becken,100042,Traun [DUJ],"771,29","6,15",20110101,,437593.98,407633.52,,2,13.832367789710917,47.5670901157031
6003471,349852,"Plesch, Tbl 399000",980,980 Oststeirisches Becken,100169,Gruppe TGWK Oststeirisches Becken [MUR],"301,25","29,6",20090101,,601079.76,329911.6,,1,15.969736222044867,46.83822460683505
6003476,349886,"Wetzelszdorf, Tbl 412700",978,978 Weststeirisches Becken,100171,Gruppe TGWK Weststeirisches Becken [MUR],"301,95",8,20150101,,554082.87,332035.3,,1,15.354430134786364,46.86998135762914
9002287,350041,"Wien 22, Bl 22-256",224,224 Marchfeld,100020,Marchfeld [DUJ],"154,48",0,19990101,,636796.27,480013.85,,1,16.518257151397133,48.17576293333896
9002270,350058,"Wien 11, Bl 11-51",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"156,69","33,55",19930101,,633389.73,478404.48,,1,16.471604581170084,48.16254278936467
3002732,326918,"Haschendorf, Bl 294",250,250 Südliches Wiener Becken,100024,Südl. Wiener Becken [DUJ],"252,71",23,19800101,,621098.65,449380.31,,1,16.291615522025584,47.90596909306206
3002744,327031,"Frauendorf/Au, Br 1974.003",200,200 Nördliches Tullner Feld,100026,Tullnerfeld [DUJ],"182,96",0,19800101,,591396.77,500034.89,,1,15.91692342475193,48.37087776951201
6003477,349936,"Gratwein, Bl  3250",378,378 Murdurchbruchstal,100100,Murdurchbruchstal  (Bruck/Mur - Graz/Andritz) [MUR],"379,54",9,19990101,,550679.56,361091.0,,1,15.319522980241778,47.1321203472669
6003430,350009,"Waltersdorf, Bl 23893",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"739,7",50,20010101,,500457.29,365186.58,,1,14.658357605286769,47.178574914770216
6003478,349902,"Weißenbach bei Liezen, Bl   1295",158,158 Mittleres Ennstal,100039,Mittleres Ennstal (Trautenfels bis Gesäuse) [DUJ],"639,39","8,15",20110101,,465378.57,407552.32,,2,14.201699179171364,47.564168858749866
6003448,349712,"Hainersdorf, Tbl 56770",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"291,59","9,15",20030101,,598665.5,359655.65,,1,15.951221410183527,47.106436513683065
6003468,349795,"Plesch, Tbl 399001",980,980 Oststeirisches Becken,100169,Gruppe TGWK Oststeirisches Becken [MUR],"301,3","29,05",20090101,,601083.18,329910.72,,1,15.969780648858082,46.83821565051637
9002288,350066,"Wien 22, Bl 22-257",224,224 Marchfeld,100020,Marchfeld [DUJ],"158,16",0,19450101,,630057.88,487168.33,,1,16.43153236914525,48.2425172135968
9002268,350074,"Wien 12, Br 12-17",251,251 Wien zentral bis Petersbach,100024,Südl. Wiener Becken [DUJ],"187,09",0,19800101,,622685.15,480101.35,,1,16.328653740634227,48.18159161391042
6003447,349704,"Lindegg, Tbl 58110",975,975 Steirisch Pannonisches Becken,100168,Gruppe TGWK Steirisches u. Pannonisches Becken [LRR],"288,14","14,35",19990101,,603961.38,358653.56,,1,16.020515124835892,47.09580053242607
3002742,327015,"Muckendorf, Bl 1956.004",205,205 Südliches Tullner Feld,100026,Tullnerfeld [DUJ],"174,66",0,19800101,,609399.86,494805.41,,1,16.15724832535033,48.31823860100129
6003486,349951,"Gratwein, Bl  3252",378,378 Murdurchbruchstal,100100,Murdurchbruchstal  (Bruck/Mur - Graz/Andritz) [MUR],"397,42","19,25",19990101,,550221.18,360837.25,,2,15.313396146507419,47.12994301331207
6003487,349977,"Kalsdorf, Bl 35521",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"326,59","9,2",19960101,,561786.98,343042.25,,2,15.4594158573972,46.96713743229747
6003243,349993,"Zettling, Bl 35522",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"325,69","9,2",19960101,,560706.52,341719.12,,1,15.444747695495412,46.95550128511643
9002271,350017,"Wien 10, Bl 10-25",251,251 Wien zentral bis Petersbach,100024,Südl. Wiener Becken [DUJ],"192,88",0,19890101,,626821.72,476331.67,,1,16.38226529373698,48.14626048585237
9002286,350025,"Wien 22, Bl 22-249",224,224 Marchfeld,100020,Marchfeld [DUJ],"159,74","21,35",19910101,,632336.4,488297.81,,1,16.4628040599873,48.25184890019785
3002756,327155,"Nenndorf, Bl 313",190,190 Pielachtal,100022,Pielachtal [DUJ],"261,76","11,25",19820101,,561060.53,477420.26,,1,15.499034510036811,48.17587284458769
3002757,327163,"Pielach, Bl 314",190,190 Pielachtal,100022,Pielachtal [DUJ],"216,68","6,15",19820101,,551539.73,482653.68,,2,15.372871732049427,48.22524776893134
