Messstelle:                ;Mitterbach (Brücke)
19.01.1979 00:00:00; 0,194
20.01.1979 00:00:00; 0,189
21.01.1979 00:00:00; 0,184
22.01.1979 00:00:00; 0,189
23.01.1979 00:00:00; 0,200
24.01.1979 00:00:00; 0,208
25.01.1979 00:00:00; 0,212
26.01.1979 00:00:00; 0,187
27.01.1979 00:00:00; 0,190
28.01.1979 00:00:00; 0,209
29.01.1979 00:00:00; 0,222
30.01.1979 00:00:00; 0,220
31.01.1979 00:00:00; 0,221
01.02.1979 00:00:00; 0,219
02.02.1979 00:00:00; 0,211
03.02.1979 00:00:00; 0,205
04.02.1979 00:00:00; 0,199
05.02.1979 00:00:00; 0,202
06.02.1979 00:00:00; 0,208
07.02.1979 00:00:00; 0,207
08.02.1979 00:00:00; 0,218
09.02.1979 00:00:00; 0,222
10.02.1979 00:00:00; 0,213
11.02.1979 00:00:00; 0,203
12.02.1979 00:00:00; 0,198
13.02.1979 00:00:00; 0,221
14.02.1979 00:00:00; 0,224
15.02.1979 00:00:00; 0,231
16.02.1979 00:00:00; 0,237
17.02.1979 00:00:00; 0,237
18.02.1979 00:00:00; 0,231
19.02.1979 00:00:00; 0,212
20.02.1979 00:00:00; 0,208
21.02.1979 00:00:00; 0,198
22.02.1979 00:00:00; 0,197
23.02.1979 00:00:00; 0,206
24.02.1979 00:00:00; 0,210
25.02.1979 00:00:00; 0,207
26.02.1979 00:00:00; 0,222
27.02.1979 00:00:00; 0,196
28.02.1979 00:00:00; 0,183
01.03.1979 00:00:00; 0,182
02.03.1979 00:00:00; 0,164
03.03.1979 00:00:00; 0,169
04.03.1979 00:00:00; 0,173
05.03.1979 00:00:00; 0,188
06.03.1979 00:00:00; 0,226
07.03.1979 00:00:00; 0,275
08.03.1979 00:00:00; 0,309
09.03.1979 00:00:00; 0,291
10.03.1979 00:00:00; 0,271
11.03.1979 00:00:00; 0,269
12.03.1979 00:00:00;  1,61
13.03.1979 00:00:00;  3,06
14.03.1979 00:00:00;  2,57
15.03.1979 00:00:00;  2,05
16.03.1979 00:00:00;  2,32
17.03.1979 00:00:00;  2,23
18.03.1979 00:00:00;  1,67
19.03.1979 00:00:00;  1,34
20.03.1979 00:00:00;  1,29
21.03.1979 00:00:00;  1,23
22.03.1979 00:00:00;  1,16
23.03.1979 00:00:00;  1,05
24.03.1979 00:00:00; 0,912
25.03.1979 00:00:00; 0,821
26.03.1979 00:00:00; 0,809
27.03.1979 00:00:00; 0,947
28.03.1979 00:00:00;  1,04
29.03.1979 00:00:00;  1,15
30.03.1979 00:00:00;  1,17
31.03.1979 00:00:00;  1,09
01.04.1979 00:00:00; 0,820
02.04.1979 00:00:00; 0,627
03.04.1979 00:00:00; 0,553
04.04.1979 00:00:00; 0,553
05.04.1979 00:00:00; 0,557
06.04.1979 00:00:00; 0,613
07.04.1979 00:00:00; 0,612
08.04.1979 00:00:00; 0,512
09.04.1979 00:00:00; 0,485
10.04.1979 00:00:00; 0,577
11.04.1979 00:00:00; 0,902
12.04.1979 00:00:00;  1,32
13.04.1979 00:00:00;  1,74
14.04.1979 00:00:00;  2,07
15.04.1979 00:00:00;  2,27
16.04.1979 00:00:00;  2,45
17.04.1979 00:00:00;  2,56
18.04.1979 00:00:00;  2,10
19.04.1979 00:00:00;  1,13
20.04.1979 00:00:00;  1,02
21.04.1979 00:00:00;  1,01
22.04.1979 00:00:00; 0,869
23.04.1979 00:00:00; 0,903
24.04.1979 00:00:00;  1,14
25.04.1979 00:00:00;  1,56
26.04.1979 00:00:00;  1,47
27.04.1979 00:00:00;  1,46
28.04.1979 00:00:00;  2,09
29.04.1979 00:00:00;  1,45
30.04.1979 00:00:00;  1,18
01.05.1979 00:00:00;  1,52
02.05.1979 00:00:00;  1,49
03.05.1979 00:00:00;  1,56
04.05.1979 00:00:00;  1,37
05.05.1979 00:00:00;  1,32
06.05.1979 00:00:00;  1,09
07.05.1979 00:00:00;  1,09
08.05.1979 00:00:00;  1,07
09.05.1979 00:00:00;  1,02
10.05.1979 00:00:00;  1,26
11.05.1979 00:00:00;  1,67
12.05.1979 00:00:00;  2,50
13.05.1979 00:00:00;  3,09
14.05.1979 00:00:00;  2,29
15.05.1979 00:00:00;  1,94
16.05.1979 00:00:00;  2,62
17.05.1979 00:00:00;  2,71
18.05.1979 00:00:00;  2,74
19.05.1979 00:00:00;  2,70
20.05.1979 00:00:00;  2,80
21.05.1979 00:00:00;  3,11
22.05.1979 00:00:00;  2,31
23.05.1979 00:00:00;  1,85
24.05.1979 00:00:00;  2,04
25.05.1979 00:00:00;  1,84
26.05.1979 00:00:00;  1,38
27.05.1979 00:00:00;  1,26
28.05.1979 00:00:00;  1,27
29.05.1979 00:00:00;  1,13
30.05.1979 00:00:00; 0,996
31.05.1979 00:00:00; 0,866
01.06.1979 00:00:00; 0,766
02.06.1979 00:00:00; 0,597
03.06.1979 00:00:00; 0,547
04.06.1979 00:00:00; 0,511
05.06.1979 00:00:00; 0,462
06.06.1979 00:00:00; 0,417
07.06.1979 00:00:00; 0,396
08.06.1979 00:00:00; 0,370
09.06.1979 00:00:00; 0,413
10.06.1979 00:00:00; 0,374
11.06.1979 00:00:00; 0,342
12.06.1979 00:00:00; 0,355
13.06.1979 00:00:00; 0,356
14.06.1979 00:00:00; 0,417
15.06.1979 00:00:00; 0,415
16.06.1979 00:00:00; 0,417
17.06.1979 00:00:00; 0,807
18.06.1979 00:00:00; 0,779
19.06.1979 00:00:00; 0,855
20.06.1979 00:00:00; 0,933
21.06.1979 00:00:00; 0,986
22.06.1979 00:00:00; 0,905
23.06.1979 00:00:00; 0,697
24.06.1979 00:00:00; 0,527
25.06.1979 00:00:00; 0,422
26.06.1979 00:00:00; 0,451
27.06.1979 00:00:00; 0,413
28.06.1979 00:00:00; 0,369
29.06.1979 00:00:00; 0,344
30.06.1979 00:00:00; 0,320
01.07.1979 00:00:00; 0,304
02.07.1979 00:00:00; 0,320
03.07.1979 00:00:00; 0,541
04.07.1979 00:00:00;  1,06
05.07.1979 00:00:00; 0,979
06.07.1979 00:00:00; 0,837
07.07.1979 00:00:00; 0,624
08.07.1979 00:00:00; 0,761
09.07.1979 00:00:00;  1,24
10.07.1979 00:00:00;  1,30
11.07.1979 00:00:00;  1,17
12.07.1979 00:00:00; 0,859
13.07.1979 00:00:00; 0,686
14.07.1979 00:00:00;  1,04
15.07.1979 00:00:00;  3,05
16.07.1979 00:00:00;  1,52
17.07.1979 00:00:00;  1,16
18.07.1979 00:00:00;  1,34
19.07.1979 00:00:00;  1,18
20.07.1979 00:00:00; 0,955
21.07.1979 00:00:00; 0,781
22.07.1979 00:00:00; 0,619
23.07.1979 00:00:00; 0,526
24.07.1979 00:00:00; 0,510
25.07.1979 00:00:00; 0,484
26.07.1979 00:00:00; 0,455
27.07.1979 00:00:00; 0,443
28.07.1979 00:00:00; 0,473
29.07.1979 00:00:00; 0,427
30.07.1979 00:00:00; 0,387
31.07.1979 00:00:00; 0,402
01.08.1979 00:00:00; 0,473
02.08.1979 00:00:00; 0,487
03.08.1979 00:00:00; 0,461
04.08.1979 00:00:00; 0,626
05.08.1979 00:00:00; 0,721
06.08.1979 00:00:00; 0,567
07.08.1979 00:00:00; 0,465
08.08.1979 00:00:00; 0,452
09.08.1979 00:00:00; 0,579
10.08.1979 00:00:00; 0,522
11.08.1979 00:00:00; 0,434
12.08.1979 00:00:00; 0,406
13.08.1979 00:00:00; 0,369
14.08.1979 00:00:00; 0,339
15.08.1979 00:00:00; 0,317
16.08.1979 00:00:00; 0,304
17.08.1979 00:00:00; 0,292
18.08.1979 00:00:00; 0,282
19.08.1979 00:00:00; 0,282
20.08.1979 00:00:00; 0,251
21.08.1979 00:00:00; 0,234
22.08.1979 00:00:00; 0,232
23.08.1979 00:00:00; 0,230
24.08.1979 00:00:00; 0,303
25.08.1979 00:00:00; 0,376
26.08.1979 00:00:00; 0,403
27.08.1979 00:00:00; 0,406
28.08.1979 00:00:00; 0,357
29.08.1979 00:00:00; 0,323
30.08.1979 00:00:00; 0,304
31.08.1979 00:00:00; 0,291
01.09.1979 00:00:00; 0,285
02.09.1979 00:00:00; 0,263
03.09.1979 00:00:00; 0,280
04.09.1979 00:00:00; 0,328
05.09.1979 00:00:00;  1,07
06.09.1979 00:00:00; 0,996
07.09.1979 00:00:00; 0,669
08.09.1979 00:00:00; 0,471
09.09.1979 00:00:00; 0,378
10.09.1979 00:00:00; 0,324
11.09.1979 00:00:00; 0,315
12.09.1979 00:00:00; 0,300
13.09.1979 00:00:00; 0,284
14.09.1979 00:00:00; 0,274
15.09.1979 00:00:00; 0,336
16.09.1979 00:00:00; 0,335
17.09.1979 00:00:00; 0,303
18.09.1979 00:00:00; 0,289
19.09.1979 00:00:00; 0,279
20.09.1979 00:00:00; 0,269
21.09.1979 00:00:00; 0,259
22.09.1979 00:00:00; 0,264
23.09.1979 00:00:00; 0,274
24.09.1979 00:00:00; 0,655
25.09.1979 00:00:00;  1,05
26.09.1979 00:00:00; 0,705
27.09.1979 00:00:00; 0,506
28.09.1979 00:00:00; 0,367
29.09.1979 00:00:00; 0,337
30.09.1979 00:00:00; 0,308
01.10.1979 00:00:00; 0,271
02.10.1979 00:00:00; 0,266
03.10.1979 00:00:00; 0,253
04.10.1979 00:00:00; 0,238
05.10.1979 00:00:00; 0,233
06.10.1979 00:00:00; 0,230
07.10.1979 00:00:00; 0,228
08.10.1979 00:00:00; 0,225
09.10.1979 00:00:00; 0,222
10.10.1979 00:00:00; 0,219
11.10.1979 00:00:00; 0,216
12.10.1979 00:00:00; 0,213
13.10.1979 00:00:00; 0,210
14.10.1979 00:00:00; 0,207
15.10.1979 00:00:00; 0,209
16.10.1979 00:00:00; 0,224
17.10.1979 00:00:00; 0,539
18.10.1979 00:00:00; 0,657
19.10.1979 00:00:00; 0,678
20.10.1979 00:00:00; 0,557
21.10.1979 00:00:00; 0,416
22.10.1979 00:00:00; 0,331
23.10.1979 00:00:00; 0,287
24.10.1979 00:00:00; 0,247
25.10.1979 00:00:00; 0,229
26.10.1979 00:00:00; 0,211
27.10.1979 00:00:00; 0,203
28.10.1979 00:00:00; 0,203
29.10.1979 00:00:00; 0,204
30.10.1979 00:00:00; 0,205
31.10.1979 00:00:00; 0,205
01.11.1979 00:00:00; 0,206
02.11.1979 00:00:00; 0,261
03.11.1979 00:00:00; 0,305
04.11.1979 00:00:00; 0,277
05.11.1979 00:00:00; 0,267
06.11.1979 00:00:00; 0,309
07.11.1979 00:00:00; 0,474
08.11.1979 00:00:00; 0,680
09.11.1979 00:00:00; 0,750
10.11.1979 00:00:00;  1,01
11.11.1979 00:00:00; 0,804
12.11.1979 00:00:00; 0,588
13.11.1979 00:00:00; 0,521
14.11.1979 00:00:00; 0,471
15.11.1979 00:00:00; 0,475
16.11.1979 00:00:00; 0,541
17.11.1979 00:00:00; 0,540
18.11.1979 00:00:00; 0,526
19.11.1979 00:00:00; 0,578
20.11.1979 00:00:00; 0,546
21.11.1979 00:00:00; 0,709
22.11.1979 00:00:00; 0,709
23.11.1979 00:00:00; 0,535
24.11.1979 00:00:00; 0,429
25.11.1979 00:00:00; 0,363
26.11.1979 00:00:00; 0,344
27.11.1979 00:00:00; 0,768
28.11.1979 00:00:00;  2,27
29.11.1979 00:00:00;  3,01
30.11.1979 00:00:00;  2,46
01.12.1979 00:00:00;  1,56
02.12.1979 00:00:00;  1,76
03.12.1979 00:00:00;  1,65
04.12.1979 00:00:00;  1,30
05.12.1979 00:00:00;  1,34
06.12.1979 00:00:00;  1,32
07.12.1979 00:00:00;  1,48
08.12.1979 00:00:00;  1,58
09.12.1979 00:00:00;  1,27
10.12.1979 00:00:00;  1,06
11.12.1979 00:00:00;  1,15
12.12.1979 00:00:00;  1,25
13.12.1979 00:00:00;  1,08
14.12.1979 00:00:00; 0,860
15.12.1979 00:00:00; 0,666
16.12.1979 00:00:00; 0,594
17.12.1979 00:00:00; 0,527
18.12.1979 00:00:00; 0,504
19.12.1979 00:00:00; 0,485
20.12.1979 00:00:00; 0,458
21.12.1979 00:00:00; 0,427
22.12.1979 00:00:00; 0,398
23.12.1979 00:00:00; 0,465
24.12.1979 00:00:00; 0,476
25.12.1979 00:00:00; 0,450
26.12.1979 00:00:00; 0,424
27.12.1979 00:00:00; 0,370
28.12.1979 00:00:00; 0,324
29.12.1979 00:00:00; 0,325
30.12.1979 00:00:00; 0,326
31.12.1979 00:00:00; 0,326
01.01.1980 00:00:00; 0,317
02.01.1980 00:00:00; 0,289
03.01.1980 00:00:00; 0,277
04.01.1980 00:00:00; 0,249
05.01.1980 00:00:00; 0,241
06.01.1980 00:00:00; 0,260
07.01.1980 00:00:00; 0,290
08.01.1980 00:00:00; 0,260
09.01.1980 00:00:00; 0,224
10.01.1980 00:00:00; 0,198
11.01.1980 00:00:00; 0,213
12.01.1980 00:00:00; 0,212
13.01.1980 00:00:00; 0,200
14.01.1980 00:00:00; 0,192
15.01.1980 00:00:00; 0,194
16.01.1980 00:00:00; 0,196
17.01.1980 00:00:00; 0,197
18.01.1980 00:00:00; 0,191
19.01.1980 00:00:00; 0,183
20.01.1980 00:00:00; 0,183
21.01.1980 00:00:00; 0,191
22.01.1980 00:00:00; 0,190
23.01.1980 00:00:00; 0,187
24.01.1980 00:00:00; 0,202
25.01.1980 00:00:00; 0,212
26.01.1980 00:00:00; 0,213
27.01.1980 00:00:00; 0,214
28.01.1980 00:00:00; 0,218
29.01.1980 00:00:00; 0,230
30.01.1980 00:00:00; 0,232
31.01.1980 00:00:00; 0,231
01.02.1980 00:00:00; 0,257
02.02.1980 00:00:00; 0,249
03.02.1980 00:00:00; 0,248
04.02.1980 00:00:00; 0,280
05.02.1980 00:00:00; 0,431
06.02.1980 00:00:00; 0,755
07.02.1980 00:00:00; 0,693
08.02.1980 00:00:00; 0,560
09.02.1980 00:00:00; 0,475
10.02.1980 00:00:00; 0,464
11.02.1980 00:00:00; 0,477
12.02.1980 00:00:00; 0,512
13.02.1980 00:00:00; 0,493
14.02.1980 00:00:00; 0,450
15.02.1980 00:00:00; 0,409
16.02.1980 00:00:00; 0,388
17.02.1980 00:00:00; 0,373
18.02.1980 00:00:00; 0,372
19.02.1980 00:00:00; 0,330
20.02.1980 00:00:00; 0,298
21.02.1980 00:00:00; 0,289
22.02.1980 00:00:00; 0,284
23.02.1980 00:00:00; 0,277
24.02.1980 00:00:00; 0,294
25.02.1980 00:00:00; 0,323
26.02.1980 00:00:00; 0,335
27.02.1980 00:00:00; 0,338
28.02.1980 00:00:00; 0,343
29.02.1980 00:00:00; 0,345
01.03.1980 00:00:00; 0,328
02.03.1980 00:00:00; 0,310
03.03.1980 00:00:00; 0,311
04.03.1980 00:00:00; 0,332
05.03.1980 00:00:00; 0,308
06.03.1980 00:00:00; 0,291
07.03.1980 00:00:00; 0,284
08.03.1980 00:00:00; 0,283
09.03.1980 00:00:00; 0,295
10.03.1980 00:00:00; 0,315
11.03.1980 00:00:00; 0,251
12.03.1980 00:00:00; 0,234
13.03.1980 00:00:00; 0,235
14.03.1980 00:00:00; 0,243
15.03.1980 00:00:00; 0,259
16.03.1980 00:00:00; 0,267
17.03.1980 00:00:00; 0,278
18.03.1980 00:00:00; 0,301
19.03.1980 00:00:00; 0,342
20.03.1980 00:00:00; 0,383
21.03.1980 00:00:00; 0,366
22.03.1980 00:00:00; 0,339
23.03.1980 00:00:00; 0,369
24.03.1980 00:00:00; 0,378
25.03.1980 00:00:00; 0,389
26.03.1980 00:00:00; 0,391
27.03.1980 00:00:00; 0,415
28.03.1980 00:00:00; 0,658
29.03.1980 00:00:00;  1,25
30.03.1980 00:00:00;  1,72
31.03.1980 00:00:00;  1,48
01.04.1980 00:00:00;  1,33
02.04.1980 00:00:00;  2,57
03.04.1980 00:00:00;  2,80
04.04.1980 00:00:00;  2,13
05.04.1980 00:00:00;  1,61
06.04.1980 00:00:00;  1,28
07.04.1980 00:00:00;  1,10
08.04.1980 00:00:00; 0,941
09.04.1980 00:00:00; 0,786
10.04.1980 00:00:00; 0,693
11.04.1980 00:00:00; 0,654
12.04.1980 00:00:00; 0,646
13.04.1980 00:00:00; 0,734
14.04.1980 00:00:00; 0,848
15.04.1980 00:00:00;  1,14
16.04.1980 00:00:00;  1,55
17.04.1980 00:00:00;  2,10
18.04.1980 00:00:00;  2,64
19.04.1980 00:00:00;  3,12
20.04.1980 00:00:00;  2,85
21.04.1980 00:00:00;  1,85
22.04.1980 00:00:00;  1,21
23.04.1980 00:00:00;  1,29
24.04.1980 00:00:00;  1,20
25.04.1980 00:00:00;  1,11
26.04.1980 00:00:00; 0,898
27.04.1980 00:00:00; 0,876
28.04.1980 00:00:00; 0,824
29.04.1980 00:00:00; 0,790
30.04.1980 00:00:00; 0,912
01.05.1980 00:00:00;  1,37
02.05.1980 00:00:00;  2,55
03.05.1980 00:00:00;  2,83
04.05.1980 00:00:00;  2,80
05.05.1980 00:00:00;  2,90
06.05.1980 00:00:00;  2,30
07.05.1980 00:00:00;  3,05
08.05.1980 00:00:00;  4,08
09.05.1980 00:00:00;  4,44
10.05.1980 00:00:00;  3,81
11.05.1980 00:00:00;  2,53
12.05.1980 00:00:00;  2,48
13.05.1980 00:00:00;  3,15
14.05.1980 00:00:00;  3,02
15.05.1980 00:00:00;  2,45
16.05.1980 00:00:00;  2,05
17.05.1980 00:00:00;  2,12
18.05.1980 00:00:00;  1,96
19.05.1980 00:00:00;  1,75
20.05.1980 00:00:00;  1,96
21.05.1980 00:00:00;  2,73
22.05.1980 00:00:00;  2,87
23.05.1980 00:00:00;  2,32
24.05.1980 00:00:00;  1,94
25.05.1980 00:00:00;  2,16
26.05.1980 00:00:00;  1,96
27.05.1980 00:00:00;  2,84
28.05.1980 00:00:00;  3,57
29.05.1980 00:00:00;  3,79
30.05.1980 00:00:00;  2,94
31.05.1980 00:00:00;  3,50
01.06.1980 00:00:00;  3,02
02.06.1980 00:00:00;  2,57
03.06.1980 00:00:00;  2,02
04.06.1980 00:00:00;  2,43
05.06.1980 00:00:00;  3,08
06.06.1980 00:00:00;  2,69
07.06.1980 00:00:00;  2,32
08.06.1980 00:00:00;  1,79
09.06.1980 00:00:00;  1,83
10.06.1980 00:00:00;  1,77
11.06.1980 00:00:00;  1,56
12.06.1980 00:00:00;  1,36
13.06.1980 00:00:00;  1,26
14.06.1980 00:00:00;  1,20
15.06.1980 00:00:00;  1,22
16.06.1980 00:00:00;  1,06
17.06.1980 00:00:00; 0,790
18.06.1980 00:00:00; 0,653
19.06.1980 00:00:00; 0,552
20.06.1980 00:00:00; 0,553
21.06.1980 00:00:00; 0,624
22.06.1980 00:00:00; 0,587
23.06.1980 00:00:00; 0,596
24.06.1980 00:00:00;  1,08
25.06.1980 00:00:00; 0,959
26.06.1980 00:00:00; 0,829
27.06.1980 00:00:00;  1,65
28.06.1980 00:00:00;  1,73
29.06.1980 00:00:00; 0,946
30.06.1980 00:00:00; 0,920
01.07.1980 00:00:00; 0,802
02.07.1980 00:00:00; 0,768
03.07.1980 00:00:00; 0,916
04.07.1980 00:00:00;  1,86
05.07.1980 00:00:00;  1,35
06.07.1980 00:00:00; 0,973
07.07.1980 00:00:00; 0,719
08.07.1980 00:00:00; 0,607
09.07.1980 00:00:00; 0,557
10.07.1980 00:00:00; 0,507
11.07.1980 00:00:00; 0,462
12.07.1980 00:00:00; 0,450
13.07.1980 00:00:00; 0,444
14.07.1980 00:00:00; 0,425
15.07.1980 00:00:00; 0,398
16.07.1980 00:00:00; 0,389
17.07.1980 00:00:00; 0,386
18.07.1980 00:00:00; 0,371
19.07.1980 00:00:00; 0,344
20.07.1980 00:00:00; 0,324
21.07.1980 00:00:00; 0,446
22.07.1980 00:00:00;  2,33
23.07.1980 00:00:00;  2,58
24.07.1980 00:00:00;  1,22
25.07.1980 00:00:00; 0,867
26.07.1980 00:00:00; 0,660
27.07.1980 00:00:00; 0,510
28.07.1980 00:00:00; 0,504
29.07.1980 00:00:00; 0,488
30.07.1980 00:00:00; 0,477
31.07.1980 00:00:00; 0,448
01.08.1980 00:00:00; 0,420
02.08.1980 00:00:00; 0,400
03.08.1980 00:00:00; 0,387
04.08.1980 00:00:00; 0,379
05.08.1980 00:00:00; 0,380
06.08.1980 00:00:00; 0,537
07.08.1980 00:00:00; 0,496
08.08.1980 00:00:00; 0,537
09.08.1980 00:00:00; 0,674
10.08.1980 00:00:00; 0,626
11.08.1980 00:00:00; 0,537
12.08.1980 00:00:00; 0,475
13.08.1980 00:00:00; 0,506
14.08.1980 00:00:00; 0,560
15.08.1980 00:00:00; 0,604
16.08.1980 00:00:00; 0,524
17.08.1980 00:00:00; 0,505
18.08.1980 00:00:00; 0,427
19.08.1980 00:00:00; 0,405
20.08.1980 00:00:00; 0,383
21.08.1980 00:00:00; 0,394
22.08.1980 00:00:00; 0,383
23.08.1980 00:00:00; 0,354
24.08.1980 00:00:00; 0,325
25.08.1980 00:00:00; 0,303
26.08.1980 00:00:00; 0,304
27.08.1980 00:00:00; 0,307
28.08.1980 00:00:00; 0,309
29.08.1980 00:00:00; 0,338
30.08.1980 00:00:00; 0,361
31.08.1980 00:00:00; 0,585
01.09.1980 00:00:00;  2,19
02.09.1980 00:00:00;  2,81
03.09.1980 00:00:00;  1,39
04.09.1980 00:00:00; 0,965
05.09.1980 00:00:00; 0,694
06.09.1980 00:00:00; 0,554
07.09.1980 00:00:00; 0,448
08.09.1980 00:00:00; 0,375
09.09.1980 00:00:00; 0,348
10.09.1980 00:00:00; 0,486
11.09.1980 00:00:00;  1,18
12.09.1980 00:00:00;  1,04
13.09.1980 00:00:00; 0,581
14.09.1980 00:00:00; 0,549
15.09.1980 00:00:00; 0,438
16.09.1980 00:00:00; 0,369
17.09.1980 00:00:00; 0,348
18.09.1980 00:00:00; 0,335
19.09.1980 00:00:00; 0,313
20.09.1980 00:00:00; 0,291
21.09.1980 00:00:00; 0,291
22.09.1980 00:00:00; 0,300
23.09.1980 00:00:00; 0,302
24.09.1980 00:00:00; 0,303
25.09.1980 00:00:00; 0,303
26.09.1980 00:00:00; 0,304
27.09.1980 00:00:00; 0,297
28.09.1980 00:00:00; 0,288
29.09.1980 00:00:00; 0,279
30.09.1980 00:00:00; 0,271
01.10.1980 00:00:00; 0,262
02.10.1980 00:00:00; 0,265
03.10.1980 00:00:00; 0,274
04.10.1980 00:00:00; 0,272
05.10.1980 00:00:00; 0,259
06.10.1980 00:00:00; 0,245
07.10.1980 00:00:00; 0,232
08.10.1980 00:00:00; 0,256
09.10.1980 00:00:00; 0,382
10.10.1980 00:00:00; 0,348
11.10.1980 00:00:00; 0,307
12.10.1980 00:00:00; 0,390
13.10.1980 00:00:00;  1,50
14.10.1980 00:00:00;  1,18
15.10.1980 00:00:00; 0,798
16.10.1980 00:00:00;  1,05
17.10.1980 00:00:00; 0,998
18.10.1980 00:00:00; 0,764
19.10.1980 00:00:00; 0,757
20.10.1980 00:00:00; 0,652
21.10.1980 00:00:00; 0,482
22.10.1980 00:00:00; 0,417
23.10.1980 00:00:00; 0,418
24.10.1980 00:00:00; 0,366
25.10.1980 00:00:00; 0,361
26.10.1980 00:00:00; 0,463
27.10.1980 00:00:00; 0,470
28.10.1980 00:00:00; 0,480
29.10.1980 00:00:00; 0,516
30.10.1980 00:00:00; 0,523
31.10.1980 00:00:00; 0,502
01.11.1980 00:00:00; 0,476
02.11.1980 00:00:00; 0,421
03.11.1980 00:00:00; 0,363
04.11.1980 00:00:00; 0,313
05.11.1980 00:00:00; 0,304
06.11.1980 00:00:00; 0,304
07.11.1980 00:00:00; 0,304
08.11.1980 00:00:00; 0,293
09.11.1980 00:00:00; 0,266
10.11.1980 00:00:00; 0,264
11.11.1980 00:00:00; 0,264
12.11.1980 00:00:00; 0,260
13.11.1980 00:00:00; 0,256
14.11.1980 00:00:00; 0,239
15.11.1980 00:00:00; 0,232
16.11.1980 00:00:00; 0,397
17.11.1980 00:00:00; 0,595
18.11.1980 00:00:00; 0,581
19.11.1980 00:00:00; 0,572
20.11.1980 00:00:00; 0,509
21.11.1980 00:00:00; 0,459
22.11.1980 00:00:00; 0,458
23.11.1980 00:00:00; 0,458
24.11.1980 00:00:00; 0,402
25.11.1980 00:00:00; 0,348
26.11.1980 00:00:00; 0,317
27.11.1980 00:00:00; 0,351
28.11.1980 00:00:00; 0,338
29.11.1980 00:00:00; 0,297
30.11.1980 00:00:00; 0,301
01.12.1980 00:00:00; 0,289
02.12.1980 00:00:00; 0,241
03.12.1980 00:00:00; 0,217
04.12.1980 00:00:00; 0,238
05.12.1980 00:00:00; 0,276
06.12.1980 00:00:00; 0,355
07.12.1980 00:00:00; 0,332
08.12.1980 00:00:00; 0,257
09.12.1980 00:00:00; 0,224
10.12.1980 00:00:00; 0,213
11.12.1980 00:00:00; 0,212
12.12.1980 00:00:00; 0,219
13.12.1980 00:00:00; 0,237
14.12.1980 00:00:00; 0,273
15.12.1980 00:00:00; 0,348
16.12.1980 00:00:00; 0,440
17.12.1980 00:00:00; 0,427
18.12.1980 00:00:00; 0,393
19.12.1980 00:00:00; 0,360
20.12.1980 00:00:00; 0,357
21.12.1980 00:00:00; 0,350
22.12.1980 00:00:00; 0,319
23.12.1980 00:00:00; 0,281
24.12.1980 00:00:00; 0,587
25.12.1980 00:00:00; 0,941
26.12.1980 00:00:00; 0,888
27.12.1980 00:00:00; 0,740
28.12.1980 00:00:00; 0,579
29.12.1980 00:00:00; 0,489
30.12.1980 00:00:00; 0,414
31.12.1980 00:00:00; 0,355
01.01.1981 00:00:00; 0,366
02.01.1981 00:00:00; 0,393
03.01.1981 00:00:00; 0,709
04.01.1981 00:00:00; 0,942
05.01.1981 00:00:00; 0,677
06.01.1981 00:00:00; 0,600
07.01.1981 00:00:00; 0,508
08.01.1981 00:00:00; 0,416
09.01.1981 00:00:00; 0,343
10.01.1981 00:00:00; 0,355
11.01.1981 00:00:00; 0,362
12.01.1981 00:00:00; 0,352
13.01.1981 00:00:00; 0,373
14.01.1981 00:00:00; 0,361
15.01.1981 00:00:00; 0,389
16.01.1981 00:00:00; 0,417
17.01.1981 00:00:00; 0,396
18.01.1981 00:00:00; 0,392
19.01.1981 00:00:00; 0,455
20.01.1981 00:00:00; 0,482
21.01.1981 00:00:00; 0,490
22.01.1981 00:00:00; 0,394
23.01.1981 00:00:00; 0,313
24.01.1981 00:00:00; 0,347
25.01.1981 00:00:00; 0,367
26.01.1981 00:00:00; 0,407
27.01.1981 00:00:00; 0,409
28.01.1981 00:00:00; 0,363
29.01.1981 00:00:00; 0,317
30.01.1981 00:00:00; 0,333
31.01.1981 00:00:00; 0,332
01.02.1981 00:00:00; 0,336
02.02.1981 00:00:00; 0,362
03.02.1981 00:00:00; 0,413
04.02.1981 00:00:00; 0,418
05.02.1981 00:00:00; 0,421
06.02.1981 00:00:00; 0,460
07.02.1981 00:00:00; 0,523
08.02.1981 00:00:00; 0,793
09.02.1981 00:00:00; 0,834
10.02.1981 00:00:00; 0,751
11.02.1981 00:00:00; 0,676
12.02.1981 00:00:00; 0,601
13.02.1981 00:00:00; 0,527
14.02.1981 00:00:00; 0,469
15.02.1981 00:00:00; 0,448
16.02.1981 00:00:00; 0,450
17.02.1981 00:00:00; 0,443
18.02.1981 00:00:00; 0,432
19.02.1981 00:00:00; 0,423
20.02.1981 00:00:00; 0,412
21.02.1981 00:00:00; 0,407
22.02.1981 00:00:00; 0,408
23.02.1981 00:00:00; 0,388
24.02.1981 00:00:00; 0,367
25.02.1981 00:00:00; 0,350
26.02.1981 00:00:00; 0,321
27.02.1981 00:00:00; 0,322
28.02.1981 00:00:00; 0,332
01.03.1981 00:00:00; 0,355
02.03.1981 00:00:00; 0,368
03.03.1981 00:00:00; 0,385
04.03.1981 00:00:00; 0,388
