Messstelle:                ;Mitterbach (Brücke)
22.04.1978 00:00:00;    70
23.04.1978 00:00:00;    72
24.04.1978 00:00:00;    75
25.04.1978 00:00:00;    78
26.04.1978 00:00:00;    80
27.04.1978 00:00:00;    82
28.04.1978 00:00:00;    86
29.04.1978 00:00:00;    81
30.04.1978 00:00:00;    81
01.05.1978 00:00:00;    82
02.05.1978 00:00:00;    85
03.05.1978 00:00:00;    82
04.05.1978 00:00:00;    79
05.05.1978 00:00:00;    80
06.05.1978 00:00:00;    83
07.05.1978 00:00:00;    84
08.05.1978 00:00:00;    83
09.05.1978 00:00:00;    80
10.05.1978 00:00:00;    88
11.05.1978 00:00:00;    80
12.05.1978 00:00:00;    75
13.05.1978 00:00:00;    75
14.05.1978 00:00:00;    76
15.05.1978 00:00:00;    77
16.05.1978 00:00:00;    77
17.05.1978 00:00:00;    78
18.05.1978 00:00:00;    77
19.05.1978 00:00:00;    79
20.05.1978 00:00:00;    81
21.05.1978 00:00:00;    80
22.05.1978 00:00:00;    80
23.05.1978 00:00:00;    80
24.05.1978 00:00:00;    78
25.05.1978 00:00:00;    76
26.05.1978 00:00:00;    75
27.05.1978 00:00:00;    74
28.05.1978 00:00:00;    74
29.05.1978 00:00:00;    75
30.05.1978 00:00:00;    78
31.05.1978 00:00:00;    77
01.06.1978 00:00:00;    75
02.06.1978 00:00:00;    74
03.06.1978 00:00:00;    72
04.06.1978 00:00:00;    70
05.06.1978 00:00:00;    69
06.06.1978 00:00:00;    69
07.06.1978 00:00:00;    66
08.06.1978 00:00:00;    67
09.06.1978 00:00:00;    67
10.06.1978 00:00:00;    66
11.06.1978 00:00:00;    66
12.06.1978 00:00:00;    66
13.06.1978 00:00:00;    66
14.06.1978 00:00:00;    65
15.06.1978 00:00:00;    65
16.06.1978 00:00:00;    65
17.06.1978 00:00:00;    64
18.06.1978 00:00:00;    63
19.06.1978 00:00:00;    63
20.06.1978 00:00:00;    63
21.06.1978 00:00:00;    64
22.06.1978 00:00:00;    63
23.06.1978 00:00:00;    63
24.06.1978 00:00:00;    65
25.06.1978 00:00:00;    70
26.06.1978 00:00:00;    73
27.06.1978 00:00:00;    69
28.06.1978 00:00:00;    74
29.06.1978 00:00:00;    74
30.06.1978 00:00:00;    72
01.07.1978 00:00:00;    68
02.07.1978 00:00:00;    72
03.07.1978 00:00:00;    73
04.07.1978 00:00:00;    70
05.07.1978 00:00:00;    80
06.07.1978 00:00:00;    82
07.07.1978 00:00:00;    76
08.07.1978 00:00:00;    73
09.07.1978 00:00:00;    71
10.07.1978 00:00:00;    72
11.07.1978 00:00:00;    72
12.07.1978 00:00:00;    69
13.07.1978 00:00:00;    68
14.07.1978 00:00:00;    66
15.07.1978 00:00:00;    65
16.07.1978 00:00:00;    63
17.07.1978 00:00:00;    64
18.07.1978 00:00:00;    64
19.07.1978 00:00:00;    65
20.07.1978 00:00:00;    65
21.07.1978 00:00:00;    65
22.07.1978 00:00:00;    74
23.07.1978 00:00:00;    74
24.07.1978 00:00:00;    72
25.07.1978 00:00:00;    68
26.07.1978 00:00:00;    67
27.07.1978 00:00:00;    65
28.07.1978 00:00:00;    64
29.07.1978 00:00:00;    64
30.07.1978 00:00:00;    64
31.07.1978 00:00:00;    64
01.08.1978 00:00:00;    64
02.08.1978 00:00:00;    64
03.08.1978 00:00:00;    64
04.08.1978 00:00:00;    64
05.08.1978 00:00:00;    64
06.08.1978 00:00:00;    63
07.08.1978 00:00:00;    63
08.08.1978 00:00:00;    64
09.08.1978 00:00:00;    61
10.08.1978 00:00:00;    61
11.08.1978 00:00:00;    61
12.08.1978 00:00:00;    63
13.08.1978 00:00:00;    63
14.08.1978 00:00:00;    63
15.08.1978 00:00:00;    63
16.08.1978 00:00:00;    62
17.08.1978 00:00:00;    62
18.08.1978 00:00:00;    63
19.08.1978 00:00:00;    64
20.08.1978 00:00:00;    62
21.08.1978 00:00:00;    62
22.08.1978 00:00:00;    62
23.08.1978 00:00:00;    61
24.08.1978 00:00:00;    61
25.08.1978 00:00:00;    60
26.08.1978 00:00:00;    60
27.08.1978 00:00:00;    60
28.08.1978 00:00:00;    60
29.08.1978 00:00:00;    60
30.08.1978 00:00:00;    60
31.08.1978 00:00:00;    60
01.09.1978 00:00:00;    60
02.09.1978 00:00:00;    60
03.09.1978 00:00:00;    62
04.09.1978 00:00:00;    63
05.09.1978 00:00:00;    63
06.09.1978 00:00:00;    62
07.09.1978 00:00:00;    62
08.09.1978 00:00:00;    68
09.09.1978 00:00:00;    81
10.09.1978 00:00:00;    76
11.09.1978 00:00:00;    73
12.09.1978 00:00:00;    70
13.09.1978 00:00:00;    73
14.09.1978 00:00:00;    72
15.09.1978 00:00:00;    69
16.09.1978 00:00:00;    67
17.09.1978 00:00:00;    65
18.09.1978 00:00:00;    64
19.09.1978 00:00:00;    64
20.09.1978 00:00:00;    64
21.09.1978 00:00:00;    63
22.09.1978 00:00:00;    64
23.09.1978 00:00:00;    74
24.09.1978 00:00:00;    79
25.09.1978 00:00:00;    74
26.09.1978 00:00:00;    72
27.09.1978 00:00:00;    70
28.09.1978 00:00:00;    72
29.09.1978 00:00:00;    80
30.09.1978 00:00:00;    85
01.10.1978 00:00:00;    83
02.10.1978 00:00:00;    78
03.10.1978 00:00:00;    75
04.10.1978 00:00:00;    73
05.10.1978 00:00:00;    72
06.10.1978 00:00:00;    75
07.10.1978 00:00:00;    78
08.10.1978 00:00:00;    74
09.10.1978 00:00:00;    72
10.10.1978 00:00:00;    75
11.10.1978 00:00:00;    75
12.10.1978 00:00:00;    73
13.10.1978 00:00:00;    70
14.10.1978 00:00:00;    67
15.10.1978 00:00:00;    65
16.10.1978 00:00:00;    65
17.10.1978 00:00:00;    64
18.10.1978 00:00:00;    64
19.10.1978 00:00:00;    64
20.10.1978 00:00:00;    64
21.10.1978 00:00:00;    63
22.10.1978 00:00:00;    63
23.10.1978 00:00:00;    76
24.10.1978 00:00:00;    77
25.10.1978 00:00:00;    75
26.10.1978 00:00:00;    83
27.10.1978 00:00:00;    81
28.10.1978 00:00:00;    76
29.10.1978 00:00:00;    74
30.10.1978 00:00:00;    73
31.10.1978 00:00:00;    73
01.11.1978 00:00:00;    76
02.11.1978 00:00:00;    75
03.11.1978 00:00:00;    72
04.11.1978 00:00:00;    69
05.11.1978 00:00:00;    67
06.11.1978 00:00:00;    65
07.11.1978 00:00:00;    62
08.11.1978 00:00:00;    62
09.11.1978 00:00:00;    63
10.11.1978 00:00:00;    63
11.11.1978 00:00:00;    63
12.11.1978 00:00:00;    62
13.11.1978 00:00:00;    62
14.11.1978 00:00:00;    62
15.11.1978 00:00:00;    61
16.11.1978 00:00:00;    62
17.11.1978 00:00:00;    64
18.11.1978 00:00:00;    63
19.11.1978 00:00:00;    61
20.11.1978 00:00:00;    62
21.11.1978 00:00:00;    61
22.11.1978 00:00:00;    62
23.11.1978 00:00:00;    62
24.11.1978 00:00:00;    62
25.11.1978 00:00:00;    62
26.11.1978 00:00:00;    62
27.11.1978 00:00:00;    64
28.11.1978 00:00:00;    65
29.11.1978 00:00:00;    64
30.11.1978 00:00:00;    64
01.12.1978 00:00:00;    64
02.12.1978 00:00:00;    63
03.12.1978 00:00:00;    62
04.12.1978 00:00:00;    60
05.12.1978 00:00:00;    59
06.12.1978 00:00:00;    58
07.12.1978 00:00:00;    58
08.12.1978 00:00:00;    59
09.12.1978 00:00:00;    62
10.12.1978 00:00:00;    75
11.12.1978 00:00:00;    76
12.12.1978 00:00:00;    75
13.12.1978 00:00:00;    75
14.12.1978 00:00:00;    74
15.12.1978 00:00:00;    72
16.12.1978 00:00:00;    70
17.12.1978 00:00:00;    68
18.12.1978 00:00:00;    67
19.12.1978 00:00:00;    67
20.12.1978 00:00:00;    67
21.12.1978 00:00:00;    66
22.12.1978 00:00:00;    65
23.12.1978 00:00:00;    65
24.12.1978 00:00:00;    65
25.12.1978 00:00:00;    65
26.12.1978 00:00:00;    65
27.12.1978 00:00:00;    64
28.12.1978 00:00:00;    64
29.12.1978 00:00:00;    64
30.12.1978 00:00:00;    69
31.12.1978 00:00:00;    72
01.01.1979 00:00:00;    72
02.01.1979 00:00:00;    69
03.01.1979 00:00:00;    66
04.01.1979 00:00:00;    66
05.01.1979 00:00:00;    65
06.01.1979 00:00:00;    63
07.01.1979 00:00:00;    63
08.01.1979 00:00:00;    63
09.01.1979 00:00:00;    63
10.01.1979 00:00:00;    64
11.01.1979 00:00:00;    64
12.01.1979 00:00:00;    64
13.01.1979 00:00:00;    64
14.01.1979 00:00:00;    64
15.01.1979 00:00:00;    63
16.01.1979 00:00:00;    63
17.01.1979 00:00:00;    62
18.01.1979 00:00:00;    62
19.01.1979 00:00:00;    62
20.01.1979 00:00:00;    61
21.01.1979 00:00:00;    61
22.01.1979 00:00:00;    62
23.01.1979 00:00:00;    62
24.01.1979 00:00:00;    63
25.01.1979 00:00:00;    63
26.01.1979 00:00:00;    62
27.01.1979 00:00:00;    62
28.01.1979 00:00:00;    63
29.01.1979 00:00:00;    63
30.01.1979 00:00:00;    63
31.01.1979 00:00:00;    63
01.02.1979 00:00:00;    63
02.02.1979 00:00:00;    63
03.02.1979 00:00:00;    63
04.02.1979 00:00:00;    62
05.02.1979 00:00:00;    62
06.02.1979 00:00:00;    63
07.02.1979 00:00:00;    63
08.02.1979 00:00:00;    63
09.02.1979 00:00:00;    63
10.02.1979 00:00:00;    63
11.02.1979 00:00:00;    62
12.02.1979 00:00:00;    62
13.02.1979 00:00:00;    63
14.02.1979 00:00:00;    63
15.02.1979 00:00:00;    64
16.02.1979 00:00:00;    64
17.02.1979 00:00:00;    64
18.02.1979 00:00:00;    64
19.02.1979 00:00:00;    63
20.02.1979 00:00:00;    63
21.02.1979 00:00:00;    62
22.02.1979 00:00:00;    62
23.02.1979 00:00:00;    62
24.02.1979 00:00:00;    63
25.02.1979 00:00:00;    63
26.02.1979 00:00:00;    63
27.02.1979 00:00:00;    62
28.02.1979 00:00:00;    61
01.03.1979 00:00:00;    61
02.03.1979 00:00:00;    61
03.03.1979 00:00:00;    61
04.03.1979 00:00:00;    61
05.03.1979 00:00:00;    62
06.03.1979 00:00:00;    63
07.03.1979 00:00:00;    65
08.03.1979 00:00:00;    66
09.03.1979 00:00:00;    66
10.03.1979 00:00:00;    65
11.03.1979 00:00:00;    65
12.03.1979 00:00:00;    82
13.03.1979 00:00:00;    94
14.03.1979 00:00:00;    91
15.03.1979 00:00:00;    87
16.03.1979 00:00:00;    89
17.03.1979 00:00:00;    88
18.03.1979 00:00:00;    83
19.03.1979 00:00:00;    80
20.03.1979 00:00:00;    80
21.03.1979 00:00:00;    79
22.03.1979 00:00:00;    78
23.03.1979 00:00:00;    77
24.03.1979 00:00:00;    76
25.03.1979 00:00:00;    75
26.03.1979 00:00:00;    75
27.03.1979 00:00:00;    76
28.03.1979 00:00:00;    77
29.03.1979 00:00:00;    78
30.03.1979 00:00:00;    78
31.03.1979 00:00:00;    78
01.04.1979 00:00:00;    75
02.04.1979 00:00:00;    72
03.04.1979 00:00:00;    71
04.04.1979 00:00:00;    71
05.04.1979 00:00:00;    71
06.04.1979 00:00:00;    72
07.04.1979 00:00:00;    72
08.04.1979 00:00:00;    71
09.04.1979 00:00:00;    70
10.04.1979 00:00:00;    72
11.04.1979 00:00:00;    76
12.04.1979 00:00:00;    80
13.04.1979 00:00:00;    84
14.04.1979 00:00:00;    87
15.04.1979 00:00:00;    88
16.04.1979 00:00:00;    90
17.04.1979 00:00:00;    91
18.04.1979 00:00:00;    87
19.04.1979 00:00:00;    78
20.04.1979 00:00:00;    77
21.04.1979 00:00:00;    77
22.04.1979 00:00:00;    75
23.04.1979 00:00:00;    76
24.04.1979 00:00:00;    78
25.04.1979 00:00:00;    82
26.04.1979 00:00:00;    82
27.04.1979 00:00:00;    81
28.04.1979 00:00:00;    87
29.04.1979 00:00:00;    81
30.04.1979 00:00:00;    79
01.05.1979 00:00:00;    82
02.05.1979 00:00:00;    82
03.05.1979 00:00:00;    82
04.05.1979 00:00:00;    81
05.05.1979 00:00:00;    80
06.05.1979 00:00:00;    78
07.05.1979 00:00:00;    78
08.05.1979 00:00:00;    77
09.05.1979 00:00:00;    77
10.05.1979 00:00:00;    79
11.05.1979 00:00:00;    83
12.05.1979 00:00:00;    90
13.05.1979 00:00:00;    95
14.05.1979 00:00:00;    89
15.05.1979 00:00:00;    86
16.05.1979 00:00:00;    91
17.05.1979 00:00:00;    92
18.05.1979 00:00:00;    92
19.05.1979 00:00:00;    92
20.05.1979 00:00:00;    93
21.05.1979 00:00:00;    95
22.05.1979 00:00:00;    89
23.05.1979 00:00:00;    85
24.05.1979 00:00:00;    87
25.05.1979 00:00:00;    85
26.05.1979 00:00:00;    81
27.05.1979 00:00:00;    79
28.05.1979 00:00:00;    80
29.05.1979 00:00:00;    78
30.05.1979 00:00:00;    77
31.05.1979 00:00:00;    75
01.06.1979 00:00:00;    74
02.06.1979 00:00:00;    72
03.06.1979 00:00:00;    71
04.06.1979 00:00:00;    71
05.06.1979 00:00:00;    70
06.06.1979 00:00:00;    69
07.06.1979 00:00:00;    68
08.06.1979 00:00:00;    68
09.06.1979 00:00:00;    69
10.06.1979 00:00:00;    68
11.06.1979 00:00:00;    67
12.06.1979 00:00:00;    67
13.06.1979 00:00:00;    67
14.06.1979 00:00:00;    69
15.06.1979 00:00:00;    69
16.06.1979 00:00:00;    69
17.06.1979 00:00:00;    75
18.06.1979 00:00:00;    74
19.06.1979 00:00:00;    75
20.06.1979 00:00:00;    76
21.06.1979 00:00:00;    77
22.06.1979 00:00:00;    76
23.06.1979 00:00:00;    73
24.06.1979 00:00:00;    71
25.06.1979 00:00:00;    69
26.06.1979 00:00:00;    70
27.06.1979 00:00:00;    69
28.06.1979 00:00:00;    68
29.06.1979 00:00:00;    67
30.06.1979 00:00:00;    67
01.07.1979 00:00:00;    66
02.07.1979 00:00:00;    67
03.07.1979 00:00:00;    71
04.07.1979 00:00:00;    77
05.07.1979 00:00:00;    76
06.07.1979 00:00:00;    75
07.07.1979 00:00:00;    72
08.07.1979 00:00:00;    74
09.07.1979 00:00:00;    79
10.07.1979 00:00:00;    80
11.07.1979 00:00:00;    78
12.07.1979 00:00:00;    75
13.07.1979 00:00:00;    73
14.07.1979 00:00:00;    77
15.07.1979 00:00:00;    94
16.07.1979 00:00:00;    82
17.07.1979 00:00:00;    78
18.07.1979 00:00:00;    80
19.07.1979 00:00:00;    79
20.07.1979 00:00:00;    76
21.07.1979 00:00:00;    74
22.07.1979 00:00:00;    72
23.07.1979 00:00:00;    71
24.07.1979 00:00:00;    71
25.07.1979 00:00:00;    70
26.07.1979 00:00:00;    70
27.07.1979 00:00:00;    69
28.07.1979 00:00:00;    70
29.07.1979 00:00:00;    69
30.07.1979 00:00:00;    68
31.07.1979 00:00:00;    68
01.08.1979 00:00:00;    70
02.08.1979 00:00:00;    70
03.08.1979 00:00:00;    70
04.08.1979 00:00:00;    72
05.08.1979 00:00:00;    74
06.08.1979 00:00:00;    72
07.08.1979 00:00:00;    70
08.08.1979 00:00:00;    70
09.08.1979 00:00:00;    72
10.08.1979 00:00:00;    71
11.08.1979 00:00:00;    69
12.08.1979 00:00:00;    69
13.08.1979 00:00:00;    68
14.08.1979 00:00:00;    67
15.08.1979 00:00:00;    66
16.08.1979 00:00:00;    66
17.08.1979 00:00:00;    66
18.08.1979 00:00:00;    65
19.08.1979 00:00:00;    65
20.08.1979 00:00:00;    64
21.08.1979 00:00:00;    64
22.08.1979 00:00:00;    64
23.08.1979 00:00:00;    64
24.08.1979 00:00:00;    66
25.08.1979 00:00:00;    68
26.08.1979 00:00:00;    69
27.08.1979 00:00:00;    69
28.08.1979 00:00:00;    67
29.08.1979 00:00:00;    67
30.08.1979 00:00:00;    66
31.08.1979 00:00:00;    66
01.09.1979 00:00:00;    66
02.09.1979 00:00:00;    65
03.09.1979 00:00:00;    65
04.09.1979 00:00:00;    67
05.09.1979 00:00:00;    77
06.09.1979 00:00:00;    77
07.09.1979 00:00:00;    73
08.09.1979 00:00:00;    70
09.09.1979 00:00:00;    68
10.09.1979 00:00:00;    67
11.09.1979 00:00:00;    66
12.09.1979 00:00:00;    66
13.09.1979 00:00:00;    65
14.09.1979 00:00:00;    65
15.09.1979 00:00:00;    67
16.09.1979 00:00:00;    67
17.09.1979 00:00:00;    66
18.09.1979 00:00:00;    65
19.09.1979 00:00:00;    65
20.09.1979 00:00:00;    65
21.09.1979 00:00:00;    65
22.09.1979 00:00:00;    65
23.09.1979 00:00:00;    65
24.09.1979 00:00:00;    72
25.09.1979 00:00:00;    77
26.09.1979 00:00:00;    74
27.09.1979 00:00:00;    71
28.09.1979 00:00:00;    68
29.09.1979 00:00:00;    67
30.09.1979 00:00:00;    66
01.10.1979 00:00:00;    65
02.10.1979 00:00:00;    65
03.10.1979 00:00:00;    65
04.10.1979 00:00:00;    64
05.10.1979 00:00:00;    64
06.10.1979 00:00:00;    64
07.10.1979 00:00:00;    64
08.10.1979 00:00:00;    64
09.10.1979 00:00:00;    64
10.10.1979 00:00:00;    64
11.10.1979 00:00:00;    64
12.10.1979 00:00:00;    64
13.10.1979 00:00:00;    63
14.10.1979 00:00:00;    63
15.10.1979 00:00:00;    63
16.10.1979 00:00:00;    63
17.10.1979 00:00:00;    70
18.10.1979 00:00:00;    73
19.10.1979 00:00:00;    73
20.10.1979 00:00:00;    71
21.10.1979 00:00:00;    69
22.10.1979 00:00:00;    67
23.10.1979 00:00:00;    66
24.10.1979 00:00:00;    64
25.10.1979 00:00:00;    64
26.10.1979 00:00:00;    63
27.10.1979 00:00:00;    62
28.10.1979 00:00:00;    62
29.10.1979 00:00:00;    62
30.10.1979 00:00:00;    62
31.10.1979 00:00:00;    63
01.11.1979 00:00:00;    63
02.11.1979 00:00:00;    65
03.11.1979 00:00:00;    66
04.11.1979 00:00:00;    65
05.11.1979 00:00:00;    65
06.11.1979 00:00:00;    66
07.11.1979 00:00:00;    70
08.11.1979 00:00:00;    73
09.11.1979 00:00:00;    74
10.11.1979 00:00:00;    77
11.11.1979 00:00:00;    75
12.11.1979 00:00:00;    72
13.11.1979 00:00:00;    71
14.11.1979 00:00:00;    70
15.11.1979 00:00:00;    70
16.11.1979 00:00:00;    71
17.11.1979 00:00:00;    71
18.11.1979 00:00:00;    71
19.11.1979 00:00:00;    72
20.11.1979 00:00:00;    71
21.11.1979 00:00:00;    73
22.11.1979 00:00:00;    74
23.11.1979 00:00:00;    71
24.11.1979 00:00:00;    69
25.11.1979 00:00:00;    68
26.11.1979 00:00:00;    67
27.11.1979 00:00:00;    73
28.11.1979 00:00:00;    88
29.11.1979 00:00:00;    94
30.11.1979 00:00:00;    90
01.12.1979 00:00:00;    82
02.12.1979 00:00:00;    84
03.12.1979 00:00:00;    83
04.12.1979 00:00:00;    80
05.12.1979 00:00:00;    80
06.12.1979 00:00:00;    80
07.12.1979 00:00:00;    82
08.12.1979 00:00:00;    83
09.12.1979 00:00:00;    80
10.12.1979 00:00:00;    77
11.12.1979 00:00:00;    78
12.12.1979 00:00:00;    79
13.12.1979 00:00:00;    78
14.12.1979 00:00:00;    75
15.12.1979 00:00:00;    73
16.12.1979 00:00:00;    72
17.12.1979 00:00:00;    71
18.12.1979 00:00:00;    71
19.12.1979 00:00:00;    70
20.12.1979 00:00:00;    70
21.12.1979 00:00:00;    69
22.12.1979 00:00:00;    68
23.12.1979 00:00:00;    70
24.12.1979 00:00:00;    70
25.12.1979 00:00:00;    70
26.12.1979 00:00:00;    69
27.12.1979 00:00:00;    68
28.12.1979 00:00:00;    67
29.12.1979 00:00:00;    67
30.12.1979 00:00:00;    67
31.12.1979 00:00:00;    67
01.01.1980 00:00:00;    67
02.01.1980 00:00:00;    66
03.01.1980 00:00:00;    65
04.01.1980 00:00:00;    64
05.01.1980 00:00:00;    64
06.01.1980 00:00:00;    65
07.01.1980 00:00:00;    66
08.01.1980 00:00:00;    65
09.01.1980 00:00:00;    63
10.01.1980 00:00:00;    62
11.01.1980 00:00:00;    63
12.01.1980 00:00:00;    63
13.01.1980 00:00:00;    62
14.01.1980 00:00:00;    62
15.01.1980 00:00:00;    62
16.01.1980 00:00:00;    62
17.01.1980 00:00:00;    62
18.01.1980 00:00:00;    62
19.01.1980 00:00:00;    61
20.01.1980 00:00:00;    62
21.01.1980 00:00:00;    62
22.01.1980 00:00:00;    62
23.01.1980 00:00:00;    62
24.01.1980 00:00:00;    62
25.01.1980 00:00:00;    63
26.01.1980 00:00:00;    63
27.01.1980 00:00:00;    63
28.01.1980 00:00:00;    63
29.01.1980 00:00:00;    64
30.01.1980 00:00:00;    64
31.01.1980 00:00:00;    64
01.02.1980 00:00:00;    65
02.02.1980 00:00:00;    64
03.02.1980 00:00:00;    64
04.02.1980 00:00:00;    65
05.02.1980 00:00:00;    69
06.02.1980 00:00:00;    74
07.02.1980 00:00:00;    73
08.02.1980 00:00:00;    72
09.02.1980 00:00:00;    70
10.02.1980 00:00:00;    70
11.02.1980 00:00:00;    70
12.02.1980 00:00:00;    71
13.02.1980 00:00:00;    70
14.02.1980 00:00:00;    70
15.02.1980 00:00:00;    69
16.02.1980 00:00:00;    68
17.02.1980 00:00:00;    68
18.02.1980 00:00:00;    68
19.02.1980 00:00:00;    67
20.02.1980 00:00:00;    66
21.02.1980 00:00:00;    66
22.02.1980 00:00:00;    65
23.02.1980 00:00:00;    65
24.02.1980 00:00:00;    66
25.02.1980 00:00:00;    67
26.02.1980 00:00:00;    67
27.02.1980 00:00:00;    67
28.02.1980 00:00:00;    67
29.02.1980 00:00:00;    67
01.03.1980 00:00:00;    67
02.03.1980 00:00:00;    66
03.03.1980 00:00:00;    66
04.03.1980 00:00:00;    67
05.03.1980 00:00:00;    66
06.03.1980 00:00:00;    66
07.03.1980 00:00:00;    65
08.03.1980 00:00:00;    65
09.03.1980 00:00:00;    66
10.03.1980 00:00:00;    66
11.03.1980 00:00:00;    64
12.03.1980 00:00:00;    64
13.03.1980 00:00:00;    64
14.03.1980 00:00:00;    64
15.03.1980 00:00:00;    65
16.03.1980 00:00:00;    65
17.03.1980 00:00:00;    65
18.03.1980 00:00:00;    66
19.03.1980 00:00:00;    67
20.03.1980 00:00:00;    68
21.03.1980 00:00:00;    68
22.03.1980 00:00:00;    67
23.03.1980 00:00:00;    68
24.03.1980 00:00:00;    68
25.03.1980 00:00:00;    68
26.03.1980 00:00:00;    68
27.03.1980 00:00:00;    69
28.03.1980 00:00:00;    73
29.03.1980 00:00:00;    79
30.03.1980 00:00:00;    84
31.03.1980 00:00:00;    82
01.04.1980 00:00:00;    80
02.04.1980 00:00:00;    91
03.04.1980 00:00:00;    93
04.04.1980 00:00:00;    87
05.04.1980 00:00:00;    83
06.04.1980 00:00:00;    80
07.04.1980 00:00:00;    78
08.04.1980 00:00:00;    76
09.04.1980 00:00:00;    75
10.04.1980 00:00:00;    73
11.04.1980 00:00:00;    73
12.04.1980 00:00:00;    73
13.04.1980 00:00:00;    74
14.04.1980 00:00:00;    75
15.04.1980 00:00:00;    78
16.04.1980 00:00:00;    82
17.04.1980 00:00:00;    87
18.04.1980 00:00:00;    91
19.04.1980 00:00:00;    95
20.04.1980 00:00:00;    93
21.04.1980 00:00:00;    85
22.04.1980 00:00:00;    79
23.04.1980 00:00:00;    80
24.04.1980 00:00:00;    79
25.04.1980 00:00:00;    78
26.04.1980 00:00:00;    76
27.04.1980 00:00:00;    75
28.04.1980 00:00:00;    75
29.04.1980 00:00:00;    75
30.04.1980 00:00:00;    76
01.05.1980 00:00:00;    80
02.05.1980 00:00:00;    91
03.05.1980 00:00:00;    93
04.05.1980 00:00:00;    93
05.05.1980 00:00:00;    93
06.05.1980 00:00:00;    89
07.05.1980 00:00:00;    94
08.05.1980 00:00:00;   101
09.05.1980 00:00:00;   103
10.05.1980 00:00:00;    99
11.05.1980 00:00:00;    90
12.05.1980 00:00:00;    90
13.05.1980 00:00:00;    95
14.05.1980 00:00:00;    94
15.05.1980 00:00:00;    90
16.05.1980 00:00:00;    87
17.05.1980 00:00:00;    87
18.05.1980 00:00:00;    86
19.05.1980 00:00:00;    84
20.05.1980 00:00:00;    86
21.05.1980 00:00:00;    92
22.05.1980 00:00:00;    93
23.05.1980 00:00:00;    89
24.05.1980 00:00:00;    86
25.05.1980 00:00:00;    88
26.05.1980 00:00:00;    86
27.05.1980 00:00:00;    93
28.05.1980 00:00:00;    98
29.05.1980 00:00:00;    99
30.05.1980 00:00:00;    94
31.05.1980 00:00:00;    97
01.06.1980 00:00:00;    94
02.06.1980 00:00:00;    91
03.06.1980 00:00:00;    86
04.06.1980 00:00:00;    90
05.06.1980 00:00:00;    95
06.06.1980 00:00:00;    92
07.06.1980 00:00:00;    89
08.06.1980 00:00:00;    84
09.06.1980 00:00:00;    85
10.06.1980 00:00:00;    84
11.06.1980 00:00:00;    82
12.06.1980 00:00:00;    80
13.06.1980 00:00:00;    79
14.06.1980 00:00:00;    79
15.06.1980 00:00:00;    79
16.06.1980 00:00:00;    77
17.06.1980 00:00:00;    75
